lonbin,latbin,zbin,N,meandust,mean_overlap,fmid,area
-56,56,8,3314,332.766931200966,0.00876297525648763,9.00031502715751,308513.300022754
-77,63,2,13360,5337.52980838323,0.0277502994011976,0.750643413173653,242615.807744197
-77,63,3,6872,2882.52571740396,0.0232692083818393,1.25062791036088,242615.807744197
-77,63,4,6872,1416.51498690338,0.0171600698486612,1.75062791036088,242615.807744197
-77,63,5,7098,433.262176669484,0.00780029585798817,3.00061904761905,242615.807744197
-77,63,8,4348,304.604615915363,0.00716191352345906,9.00068123275069,242615.807744197
-77,63,1,471,6729.98307855626,0.0406794055201699,0.383906581740977,242615.807744197
-77,70,2,29155,1728.34589915966,0.0110109415194649,0.751881564054193,172938.15604629
-77,70,3,15344,1248.31477711157,0.00650182481751825,1.25190237226277,172938.15604629
-77,70,4,15346,835.6259846214,0.00344467613710413,1.75195119249316,172938.15604629
-77,70,5,15625,348.25781376,0.002740608,3.001978112,172938.15604629
-77,70,6,14495,186.089125215592,0.00418771990341497,5.00202407726802,172938.15604629
-77,70,7,12272,216.631126140808,0.00443265156453716,7.00203373533246,172938.15604629
-77,70,8,11143,318.452804451225,0.00422615094678273,9.00186798887194,172938.15604629
-70,70,2,31199,1629.88999262797,0.0116633225423892,0.75123516779384,172938.15604629
-70,70,3,16440,1211.53000243309,0.00622287104622871,1.25143564476886,172938.15604629
-70,70,4,16440,806.453517639903,0.00333698296836983,1.75253053527981,172938.15604629
-70,70,5,16545,344.608186763373,0.00235324871562406,3.00359957691145,172938.15604629
-70,70,6,15413,183.844632453124,0.00219957179004736,5.0034287938753,172938.15604629
-70,70,7,12827,193.402507990957,0.00549002104934903,7.00317767209792,172938.15604629
-70,70,8,11066,303.368179107175,0.00338586661847099,9.00856181095247,172938.15604629
-105,63,1,564,3488.45920212766,0.0251631205673759,0.377836879432624,242615.807744197
-105,63,2,7860,2683.81276844784,0.0210732824427481,0.750440203562341,242615.807744197
-105,63,3,4110,1294.14085644769,0.0139206812652068,1.25044355231144,242615.807744197
-105,63,4,4110,626.172474452555,0.00939610705596107,1.75044355231144,242615.807744197
-105,63,5,4182,275.660528455285,0.00565040650406504,3.00045217599235,242615.807744197
-105,63,6,3975,200.970158490566,0.0109475471698113,5.00044,242615.807744197
-105,63,7,3336,237.962817745803,0.00467820743405276,7.00045773381295,242615.807744197
-105,63,8,2352,321.532410714286,0.0073937074829932,9.0004800170068,242615.807744197
-98,70,2,17436,3024.83277242487,0.00977701307639367,0.751406859371416,172938.15604629
-98,70,3,9287,1207.298832777,0.00985032841606547,1.25144610746204,172938.15604629
-98,70,4,9287,607.912054484764,0.00804479379778185,1.75144610746204,172938.15604629
-98,70,5,9448,264.928235605419,0.00290516511430991,3.00144602032176,172938.15604629
-98,70,6,9047,218.325841715486,0.00737371504366088,5.00144777274235,172938.15604629
-98,70,7,7507,266.53865991741,0.00795317703476755,7.0014081523911,172938.15604629
-98,70,8,5498,424.649116042197,0.00531566024008731,9.00143124772645,172938.15604629
-98,70,1,845,5225.39080473373,0.022792899408284,0.386759763313609,172938.15604629
-91,70,1,1186,5144.74406408094,0.0175885328836425,0.398090219224283,172938.15604629
-91,70,2,16364,3481.27317037399,0.0151774627230506,0.753675629430457,172938.15604629
-91,70,3,8865,1560.39019966159,0.013054032712916,1.25374664410604,172938.15604629
-91,70,4,8865,866.605952622673,0.0122626057529611,1.75374664410604,172938.15604629
-91,70,5,9061,334.737905308465,0.00448521134532612,3.00373468712063,172938.15604629
-91,70,6,8567,216.592155947239,0.00277220730710867,5.00363102603012,172938.15604629
-91,70,8,5791,369.793959592471,0.00512605767570368,9.00374443101364,172938.15604629
-91,70,7,7086,256.507857747671,0.00384370589895569,7.00345427603726,172938.15604629
-84,70,1,1026,2414.41141325536,0.0152085769980507,0.404968810916179,172938.15604629
-84,70,2,17232,1704.74385155525,0.0179069173630455,0.7538989090065,172938.15604629
-84,70,3,9101,1021.49611031755,0.0104973079881332,1.25391374574223,172938.15604629
-84,70,4,9101,600.842783210636,0.00890319745082958,1.75391374574223,172938.15604629
-84,70,5,9323,281.133299367157,0.00496299474418106,3.00395280489113,172938.15604629
-84,70,6,8704,195.503887867647,0.00311437270220588,5.00393727022059,172938.15604629
-84,70,7,7350,254.405478911565,0.00133231292517007,7.00394693877551,172938.15604629
-84,70,8,6456,360.667156133829,0.00473977695167287,9.00384526022305,172938.15604629
-84,77,1,1955,1045.67377493606,0.0105718670076726,0.405224552429668,79321.9804197979
-84,77,2,9040,906.709661504425,0.00918230088495575,0.763674889380531,79321.9804197979
-84,77,3,4615,627.033503791983,0.00754842903575298,1.2638082340195,79321.9804197979
-84,77,4,4615,411.469046587216,0.00554366197183099,1.7638082340195,79321.9804197979
-84,77,5,4654,232.734664804469,0.00188558229480017,3.01394671250537,79321.9804197979
-84,77,6,4312,174.295570500928,0.00264517625231911,5.01411363636364,79321.9804197979
-84,77,7,3567,232.273406223717,0.00270255116344267,7.01449677600224,79321.9804197979
-84,77,8,2930,358.671228668942,0.00219351535836178,9.01448941979522,79321.9804197979
-77,77,2,23370,1085.46403423192,0.0106926829268293,0.755533204963629,79321.9804197979
-77,77,3,12030,722.058285951787,0.00748994181213633,1.25558603491272,79321.9804197979
-77,77,4,12030,506.502628428928,0.00540332502078138,1.75558603491272,79321.9804197979
-77,77,5,11940,255.544902847571,0.00162604690117253,3.00560117252931,79321.9804197979
-77,77,6,11009,194.823576164956,0.00270569534017622,5.00553719683895,79321.9804197979
-77,77,7,8990,228.610401557286,0.00147469410456062,7.00557274749722,79321.9804197979
-77,77,8,7742,372.88872642728,0.00450710410746577,9.00564699044175,79321.9804197979
-70,77,2,26097,983.961210483964,0.00617588228532015,0.756179714143388,79321.9804197979
-70,77,3,13516,704.316829683338,0.0030696951760876,1.25640559337082,79321.9804197979
-70,77,4,13515,498.759064742878,0.00182641509433962,1.75731254162042,79321.9804197979
-70,77,5,13322,287.503130160637,0.00150311514787569,3.00810471400691,79321.9804197979
-70,77,6,11768,193.058665023793,0.00203488273283481,5.00833710061183,79321.9804197979
-70,77,7,9704,230.128515045342,0.00178575845012366,7.00810284418796,79321.9804197979
-70,77,8,8509,363.72782348102,0.00313891174051005,9.01303466917382,79321.9804197979
-70,77,1,2423,983.341741642592,0.00870160957490714,0.405295914156005,79321.9804197979
0,77,2,20700,820.068973913044,0.00624096618357488,0.75,79321.9804197979
0,77,3,11467,554.605880352315,0.00271492107787564,1.25,79321.9804197979
0,77,4,11467,375.472963285951,0.00178878520973228,1.75,79321.9804197979
0,77,5,11739,226.752753215777,0.00124571939688219,3,79321.9804197979
0,77,6,10760,180.837523234201,0.00131486988847584,5,79321.9804197979
0,77,7,8844,212.001026684758,0.00307581411126187,7,79321.9804197979
0,77,8,7370,389.631108548168,0.00610664857530529,9,79321.9804197979
-28,77,2,5288,658.628125945537,0.00037821482602118,0.754510968229955,79321.9804197979
-28,77,3,2717,489.244622745675,0.00020610967979389,1.25462753036437,79321.9804197979
-28,77,4,2717,330.06983069562,0,1.75462753036437,79321.9804197979
-28,77,5,2754,237.538424110385,0.00114251997095134,3.00465323166304,79321.9804197979
-28,77,6,2558,197.036407349492,0.000984558248631744,5.00473612197029,79321.9804197979
-28,77,7,2056,248.736712062257,0.00346668287937743,7.00473249027237,79321.9804197979
-28,77,8,1628,378.528218673219,0.00453501228501228,9.00436486486487,79321.9804197979
-35,77,2,1724,535.254541763341,0.0110672853828306,0.758598607888631,79321.9804197979
-35,77,3,876,391.313082191781,0.010162100456621,1.2586700913242,79321.9804197979
-35,77,4,876,281.373755707763,0.00759360730593607,1.7586700913242,79321.9804197979
-35,77,5,888,234.445900900901,0.00190259009009009,3.00870720720721,79321.9804197979
-35,77,6,825,208.620424242424,0.00210060606060606,5.00876121212121,79321.9804197979
-35,77,7,647,254.315486862442,0.00130370942812983,7.00882225656878,79321.9804197979
-35,77,8,515,355.618932038835,0.00412621359223301,9.00855922330097,79321.9804197979
-35,77,1,706,483.938314447592,0.0127478753541077,0.385498583569405,79321.9804197979
14,63,1,772,622.170349740933,0.0811450777202072,0.403112694300518,242615.807744197
14,63,2,7152,703.113921979866,0.0772941834451902,0.756463087248322,242615.807744197
14,63,3,3616,624.851180862832,0.0629988938053097,1.25649419247788,242615.807744197
14,63,4,3616,481.334803650443,0.0463971238938053,1.75649419247788,242615.807744197
14,63,5,3603,398.368634471274,0.0121484873716347,3.00648820427422,242615.807744197
14,63,6,3398,332.513708063567,0.00219702766333137,5.00673984696881,242615.807744197
14,63,7,3125,317.1605792,0.00249984,7.00651552,242615.807744197
14,63,8,2337,389.912041078306,0.0042785622593068,9.00641377834831,242615.807744197
-126,70,2,22922,1784.63782915976,0.0131321874182009,0.750241165692348,172938.15604629
-126,70,3,11750,875.537148085106,0.0123065531914894,1.25024510638298,172938.15604629
-126,70,4,11750,476.405889361702,0.0101417872340426,1.75024510638298,172938.15604629
-126,70,5,11861,232.305921085912,0.00344262709720934,3.00023969311188,172938.15604629
-126,70,8,5809,369.240697194009,0.0061230848683078,9.00024255465657,172938.15604629
-49,77,1,1018,443.837278978389,0.00294695481335953,0.387012770137525,79321.9804197979
-49,77,2,2134,543.217366447985,0.0028116213683224,0.761995313964386,79321.9804197979
-49,77,3,1094,434.589232175503,0.00274223034734918,1.262021023766,79321.9804197979
-49,77,4,1094,333.270804387569,0.00274223034734918,1.762021023766,79321.9804197979
-49,77,5,1100,247.605690909091,0.00194318181818182,3.01200909090909,79321.9804197979
-49,77,6,1033,195.544501452081,0.000114714424007744,5.01200677637948,79321.9804197979
-49,77,8,611,366.096612111293,0.000490180032733224,9.01192307692308,79321.9804197979
-56,77,1,696,570.144281609195,0.00459195402298851,0.399908045977012,79321.9804197979
-56,77,2,1511,623.179867637326,0.00372203838517538,0.774741892786234,79321.9804197979
-56,77,3,764,481.148036649215,0.00250523560209424,1.27476701570681,79321.9804197979
-56,77,4,764,372.950916230367,0.000730366492146597,1.77476701570681,79321.9804197979
-56,77,5,773,241.545433376455,0.000675937904269081,3.02470375161708,79321.9804197979
-56,77,6,710,183.725098591549,0.000964788732394367,5.02531267605634,79321.9804197979
-56,77,8,444,348.878693693694,0.00325900900900901,9.02618018018018,79321.9804197979
-14,70,7,11589,226.164475796013,0.00442561912158081,7.00012606782294,172938.15604629
-119,77,6,8614,186.470830044114,0.00341177153471094,5.00005676805201,79321.9804197979
-119,77,7,6625,243.954404528302,0.00106739622641509,7.0000519245283,79321.9804197979
-119,77,8,4344,431.927509208103,0.00503522099447514,9.00004604051565,79321.9804197979
-119,77,5,9688,213.204039017341,0.00189977291494633,3.00005904211396,79321.9804197979
-112,77,5,10754,233.225585828529,0.00201659847498605,3.00007067137809,79321.9804197979
-112,77,6,9493,201.606716527968,0.00235694722427052,5.00007268513642,79321.9804197979
-112,77,7,7452,252.083270263017,0.00178978797638218,7.00007380568975,79321.9804197979
-112,77,8,5148,439.524087024087,0.00691404428904429,9.00007711732712,79321.9804197979
-112,77,2,18710,1374.30663602352,0.00506766435061465,0.750068947087119,79321.9804197979
-112,77,3,10493,771.264513485181,0.004010864385781,1.25007109501572,79321.9804197979
-112,77,4,10493,482.520648051082,0.00322329171828838,1.75007109501572,79321.9804197979
-105,77,2,23976,1321.47107857858,0.00617283950617284,0.750177761094428,79321.9804197979
-105,77,3,13156,815.0613826391,0.00526314989358468,1.25018972332016,79321.9804197979
-105,77,4,13156,524.565792034053,0.00409197324414716,1.75018972332016,79321.9804197979
-105,77,5,13279,249.5254808344,0.0033265306122449,3.00018789065442,79321.9804197979
-105,77,6,11890,188.599748528175,0.00178952901597982,5.00019848612279,79321.9804197979
-105,77,7,9612,228.440212234707,0.001597430295464,7.00017114024137,79321.9804197979
-105,77,8,6489,385.66415010017,0.0020328247803976,9.00019525350593,79321.9804197979
-35,56,2,11692,1206.94343739309,0.0622357167293876,0.749978617858365,308513.300022754
-35,56,3,5897,953.31549092759,0.0301366796676276,1.25,308513.300022754
-35,56,4,5897,714.763952857385,0.00991148041376971,1.75,308513.300022754
-35,56,5,5936,362.977651617251,0.00591711590296496,3,308513.300022754
-35,56,6,5647,228.250639277492,0.00451514078271649,5,308513.300022754
-35,56,7,5098,255.408928991762,0.00192673597489211,7,308513.300022754
-35,56,8,4813,341.946147932682,0.00195366715146478,9,308513.300022754
-182,63,2,13348,2322.77990785136,0.0204516032364399,0.750130506442913,242615.807744197
-182,63,3,6795,1293.22182045622,0.0147411331861663,1.25012832965416,242615.807744197
-182,63,4,6795,817.013636497425,0.0127899926416483,1.75012832965416,242615.807744197
-182,63,5,6739,426.709351535836,0.00779648315773854,3.00013043478261,242615.807744197
-182,63,6,6187,257.85674640375,0.00556061095846129,5.00013560691773,242615.807744197
-182,63,7,5308,330.380663149962,0.0134281273549359,7.00015222305953,242615.807744197
-182,63,8,3699,475.339434982428,0.0101227358745607,9.00016247634496,242615.807744197
-182,63,1,94,2069.05691489362,0.0211914893617021,0.38336170212766,242615.807744197
-168,70,2,20415,1019.71217683076,0.0152844477100171,0.750008082292432,172938.15604629
-168,70,3,10702,566.732168753504,0.0109454307606055,1.25000186880957,172938.15604629
-168,70,4,10702,353.376346477294,0.00995346664174921,1.75000186880957,172938.15604629
-168,70,5,10660,221.139308630394,0.00513212945590994,3.00000187617261,172938.15604629
-168,70,6,9835,201.472257244535,0.00554992374173869,5.00000203355364,172938.15604629
-168,70,8,5672,405.623838152327,0.00903102961918195,9.00000176304654,172938.15604629
-161,70,2,17674,1124.24325845875,0.0100780807966504,0.750020595224624,172938.15604629
-161,70,3,9301,587.06927964735,0.00797312116976669,1.25003322223417,172938.15604629
-161,70,4,9301,366.000434361897,0.00693624341468659,1.75003322223417,172938.15604629
-161,70,5,9327,222.609334191058,0.00490238018655516,3.00003270076123,172938.15604629
-161,70,8,4357,370.113718154694,0.00815125086068396,9.00003442735827,172938.15604629
-154,77,2,12043,997.869199535,0.00249173793905173,0.75013493315619,79321.9804197979
-154,77,3,6902,600.207181976239,0.00157229788467111,1.25,79321.9804197979
-154,77,4,6902,370.474989858012,0.00165807012460156,1.75,79321.9804197979
-154,77,5,7176,211.628280379041,0.00110165830546265,3,79321.9804197979
-154,77,6,6222,209.965546448087,0.00463958534233366,5,79321.9804197979
-154,77,8,2873,448.105666550644,0.00068343195266272,9,79321.9804197979
-147,77,2,13982,1137.33772564726,0.00567472464597339,0.750250321842369,79321.9804197979
-147,77,3,7819,626.267544443024,0.00506688834889372,1.25,79321.9804197979
-147,77,4,7819,350.539696892186,0.00507558511318583,1.75,79321.9804197979
-147,77,5,7991,221.924007007884,0.00496264547616068,3,79321.9804197979
-147,77,6,7103,229.065024637477,0.00440658876531043,5,79321.9804197979
-147,77,7,5215,256.056847555129,0.000761073825503356,7,79321.9804197979
-147,77,8,2734,479.302267739576,0.00183504023408925,9,79321.9804197979
-133,77,2,15201,1213.68485691731,0.00626906124597066,0.749991776856786,79321.9804197979
-133,77,3,8735,575.385314253005,0.00346033199771036,1.25,79321.9804197979
-133,77,4,8735,331.932061820263,0.00214882655981683,1.75,79321.9804197979
-133,77,5,8964,225.471010709505,0.00160157295850067,3,79321.9804197979
-133,77,6,7602,229.929521178637,0.00490357800578795,5,79321.9804197979
-133,77,7,5428,255.534110169492,0.00370191599115696,7,79321.9804197979
-133,77,8,3443,487.591367993029,0.00454298576822538,9,79321.9804197979
-77,77,1,1401,1191.7434261242,0.0117401855817273,0.416166309778729,79321.9804197979
-126,77,6,8061,218.311537030145,0.00428507629326386,5.00000136459496,79321.9804197979
-126,77,7,6094,258.873400065638,0.00189620938628159,7.00000180505415,79321.9804197979
-126,77,8,4050,427.93877037037,0.00460160493827161,9,79321.9804197979
-126,77,2,16034,1289.22067481602,0.00367618810028689,0.750063739553449,79321.9804197979
161,63,2,2324,1032.97120051635,0.00398450946643718,0.750263339070568,242615.807744197
161,63,3,1189,678.354465937763,0.00346677880571909,1.25026156433978,242615.807744197
161,63,4,1189,523.109184188394,0.00168208578637511,1.75026156433978,242615.807744197
161,63,5,1183,318.494505494506,0.00187235841081995,3.0002764158918,242615.807744197
-63,70,2,35763,1257.56241646394,0.0103165841791796,0.752391018650561,172938.15604629
-63,70,3,18316,956.953918977943,0.00547597728761738,1.25360013103298,172938.15604629
-63,70,4,18316,694.519556125792,0.00330254968333697,1.75859609084953,172938.15604629
-63,70,5,18367,316.763672891599,0.0022808569717428,3.0127959928132,172938.15604629
168,70,2,17550,1011.16014415954,0.00943954415954416,0.750015042735043,172938.15604629
168,70,3,9551,603.111324468642,0.00827745785781594,1.25001382054235,172938.15604629
168,70,4,9551,429.073075070673,0.00486943775520888,1.75001382054235,172938.15604629
168,70,5,9554,250.716279045426,0.00284870211429768,3.00001454888005,172938.15604629
168,70,6,8469,219.196970126343,0.00756948872358012,5.0000145235565,172938.15604629
168,70,7,6850,297.465312408759,0.00493620437956204,7.00001693430657,172938.15604629
175,70,2,12729,1147.00166784508,0.0249530992222484,0.750050043208422,172938.15604629
175,70,3,7023,637.415734016802,0.0167623522711092,1.25007333048555,172938.15604629
175,70,4,7023,405.673521287199,0.0129075893492809,1.75007333048555,172938.15604629
175,70,5,7085,209.867856033874,0.00872215949188426,3.00006210303458,172938.15604629
175,70,6,6191,189.109599418511,0.0071153287029559,5.00008528509126,172938.15604629
175,77,2,8640,772.014459490741,0.00139537037037037,0.75,79321.9804197979
175,77,3,5130,510.368454191033,0.00109941520467836,1.25,79321.9804197979
175,77,4,5130,281.665697855751,0.00130526315789474,1.75,79321.9804197979
175,77,5,5230,183.716151051625,0.000574856596558318,3,79321.9804197979
175,77,6,4186,198.312699474439,0.00452580028666985,5,79321.9804197979
-182,77,2,7619,954.877497046857,0.00462055387846174,0.750082031762699,79321.9804197979
-182,77,3,4520,562.926878318584,0.00413716814159292,1.25,79321.9804197979
-182,77,4,4520,322.143353982301,0.00463008849557522,1.75,79321.9804197979
-182,77,5,4749,184.70792166772,0.00349463044851548,3,79321.9804197979
-182,77,6,4011,186.518740962354,0.00351470954874096,5,79321.9804197979
-175,77,2,11288,1082.68532335223,0.0070871722182849,0.750398653437279,79321.9804197979
-175,77,3,6668,635.735163467307,0.00526514697060588,1.25,79321.9804197979
-175,77,4,6668,365.455892321536,0.00306478704259148,1.75,79321.9804197979
-175,77,5,6866,212.873852315759,0.0025292746868628,3,79321.9804197979
-175,77,6,5848,184.008909028728,0.00414167236662107,5,79321.9804197979
-140,77,2,14291,1065.13450073473,0.00395213770904765,0.750043733818487,79321.9804197979
-140,77,3,7996,525.513568034017,0.000919209604802401,1.25,79321.9804197979
-140,77,4,7996,296.665256378189,0.000658829414707354,1.75,79321.9804197979
-140,77,5,8160,232.373337009804,0.00221354166666667,3,79321.9804197979
-140,77,6,7046,233.169446494465,0.00487971898949759,5,79321.9804197979
-140,77,7,5236,245.087379679144,0.00209998090145149,7,79321.9804197979
-140,77,8,3189,428.756638444654,0.00398886798369395,9,79321.9804197979
-119,77,3,9449,714.489597841041,0.00565181500687904,1.25005873637422,79321.9804197979
