jbin,bin,dglaciation,N,dEtemp,dmerT,dtemp,domega,daLTS,dERH,dmerRH,daRH,dXRHi,dmerwindspeed,dmerQV,dfdust,dSO4,dmerBC,dmerOC,dmerdust,dfBC,dfOC,dDMS,dSS
1,0,-10.5868649127382,28366,-0.403488456811558,-0.370914375148347,-0.135393734595835,0.0248824794278105,-0.227304433028585,2.91414641561148,6.04588731805244,6.17523558036697,7.014813568189,0.461736845168179,8.45585696750368e-05,210.968059844117,14.7408307193509,-4.27275721824583,-60.9078143727129,188.171970470417,9.04679513099382,60.3073271963303,257.143793107043,-6.59475450564923
1,1,-4.24583449093218,36109,0.068571526115103,-0.0277154514043851,0.19704828731305,0.00220923808137044,-0.128309969729454,0.190373976481875,0.263478766013085,0.243203635972519,0.111049755775859,0.89739682960092,2.86402330974514e-06,180.691582041478,-3.15397189786094,-0.11291737166274,-11.8491043213685,23.0217778438481,5.10780409960567,16.9855294603474,323.238705888797,-0.605192641923202
1,2,-2.05108916086087,63804,-0.283196481849364,-0.139096364035452,-0.170926155777054,-0.00461040342716749,-0.134163463593322,0.964635581335654,2.08408680970326,3.0022461948639,3.51208130774072,0.940359495998348,2.63456901640804e-05,202.758280689781,8.59424955547659,-0.020656441523238,-6.19926377665218,104.615075811622,3.26691669900816,40.4838302094687,175.380920823955,0.688066162567154
1,3,-1.31062344070403,173910,0.266395691914803,-0.0612025075926682,-0.0144452730818783,-0.00149157847192298,-0.254453336764455,0.624899097144614,1.27680768805374,1.88663394362749,2.1403796478013,0.662087178779745,1.97537072738651e-05,180.143171688988,-22.2701689251042,-0.301615258745562,10.5075710903696,-47.9527207496322,4.12865684597763,11.9970437086067,132.341279161383,-1.33866737417795
1,4,-0.220510400799416,50832,0.157892402743,-0.0809567838124066,-0.0105287816330603,-0.00366262431689226,-0.117331533111087,1.66576393628276,0.68967301832181,1.58607760125689,1.79057929916861,0.782913277374474,3.52684728607422e-07,173.265163668902,17.5404727734288,2.66023489695851,33.7293684472424,277.201439404983,7.54204226240332,46.8651867981104,136.486169249627,1.42017196934748
1,5,0.936487787631789,68599,-0.0589549374612383,-0.141528063414077,-0.0227974583991948,-0.00178786835722395,-0.136425015904694,0.486974809771161,2.41384309760587,1.16272532488674,1.33586455172518,0.48233601078248,2.9895100985426e-05,176.83854364389,-2.00290058944623,-0.131662709290114,12.2161717669825,30.3563796005615,6.13750947460211,97.1803270618438,161.670749180862,-0.931968132980012
1,6,1.98408098164087,70416,-0.0616323093265569,-0.072465221565786,-0.209551611881947,-0.000925445641490428,-0.140650277581918,0.0567922354496295,1.29714957601949,1.80471867279377,2.2087586629253,0.719630008059978,1.77258409040591e-05,177.400838398142,-6.26310295190849,-1.363585817598,-12.7497892662369,64.4894304870743,2.10095573813624,-5.17964910415586,159.711115099449,2.44961202388813
1,7,4.09461701439002,39807,0.195017255724144,-0.0687842588594315,-0.00294805229641777,-0.0053189724694802,0.119150757267458,2.13114764987239,0.67853345448762,2.04176169364715,2.29538487561305,0.501475776230086,8.81335669869096e-06,213.265964040966,12.2169877094548,0.828174343859391,0.223681357150152,238.182546772641,6.38912406776717,38.4739971495639,356.995787423886,3.12430026511043
1,8,5.93003322967282,77068,-0.0826864281830853,-0.0806791989478593,-0.0186066666096858,-0.00625922860495117,-0.076556790039142,0.855389876244222,0.966881811176238,0.967909820317078,1.10071169062557,0.54208962258521,8.71078756761078e-06,190.841305157133,21.8787871716784,1.51104252913614,3.78469458533262,290.257607730528,7.13924809181522,74.5936722997014,88.12539171735,2.04433027740246
1,9,15.8178486823405,5850,-0.142803674878174,-0.524311942276974,0.0652000698694286,-0.00727301327010543,-0.102295657295538,11.2394713193926,8.41557163178842,11.901957982246,13.2311689032686,0.301942489841561,0.000109815606974169,234.343374531495,61.3019167605432,-2.28588354732475,-70.9345238009564,608.941738251733,16.117672478977,94.9317078138604,-813.703813173034,-42.0606606009525
2,0,-8.31448163726966,2684,0.263095072463776,-0.773820869565253,-0.537168695652163,-0.036629637681159,1.2207271851994,4.62795101449273,5.20637681159446,6.723449275362,8.48495949178291,-2.36405565217403,-2.42695652173925e-05,272.630724637663,-169.556985507253,-18.8662898550734,-136.567101449279,-1551.22881159419,10.7871304347827,82.7030144927553,2314.21559420296,-10.3955942028987
2,1,-4.64048592256159,29891,0.102248006876327,-0.0506622767357615,-0.118472211439284,-0.00271622712798798,-0.181742024550397,1.87355934904747,0.740347893142614,1.04823759824399,1.34240604543779,0.305356865250229,6.6665748210006e-06,223.41954552268,2.59095505622221,-0.175632831295945,8.83336341119165,376.747987509329,7.78624366253554,49.2825941340585,1211.6815643541,-1.31923054462487
2,2,-2.52333327940837,30414,-0.411450336322594,0.0141872842631781,-0.0796532386876764,-0.0343713167223931,0.999855361655728,-1.02997540045132,1.58833834071885,-0.539581065617625,-0.53352291204804,0.810788604204091,3.13573586473033e-05,251.212472448544,13.2885603105577,4.54830495087505,37.7968977742072,328.290961675428,8.80111136968916,0.413311402334115,2922.08310862037,8.19347117921348
2,3,-1.39451907369891,72108,-0.111658019764888,-0.0920867548399432,-0.011347798258217,-0.00166629983497042,-0.0712543253761947,-0.533484140155487,0.0528371051432277,-1.16832277555456,-1.34828258374406,1.16119552852707,-7.79287474422771e-06,201.107334020849,8.45979007904031,1.10312561403313,-2.48904038530047,86.6723111602506,2.56500198620239,31.2064990102673,417.826396317179,2.99009114555049
2,4,-0.440872780650109,56291,0.204242950350644,0.142610372117793,0.0512746894838,-0.00137270921523262,0.116952330536697,0.127507216280848,-0.1507083825334,-1.48127629427583,-1.78126900970581,1.10516430990535,1.95711460101252e-05,257.65569458145,-1.20795651682761,2.89961332175004,32.9346739008734,199.559492359391,2.72843295473549,24.3188285798623,712.033879867389,-0.183813852153107
2,5,1.17232843167772,35347,0.079503779768191,-0.191642812793671,-0.0781073342001757,-0.00450499348743684,0.0720324261180354,-0.0832816444420246,1.14846789035978,0.979025447617432,1.20847954681795,0.456247102974602,-4.62662710231787e-06,217.868439279071,-5.27763202209821,-0.376339847232553,4.83099579109872,247.822335565821,6.26853181722491,8.80772925261811,622.282644351392,1.07759950604738
2,6,2.0313840504433,102259,0.0558185632498971,-0.0451567876519885,0.0143060791113726,-0.0124061785278307,0.0836556143661128,-2.07250625828402,0.457156083425345,0.633679642095696,0.713957877802561,1.29212581113065,3.41170496620096e-06,187.127291045815,-5.13538867160455,0.0522103508711559,1.72979769008826,11.1039884573362,4.65055939039851,-0.612443957753433,270.70852796494,0.0276433838585363
2,7,3.69004498377874,58859,-0.00925486950707379,0.0606170535668448,0.0340371158957806,-0.0191339173216735,0.127629894403904,-1.2651133379925,0.438444180386665,0.779221330685967,0.864811096083211,0.508008379112508,1.90231902471012e-05,220.688793386804,-2.35922579106962,1.27549476255953,2.3606720138416,127.574479547638,3.42325957359259,38.9287394044902,644.443589536063,3.60478534505274
2,8,5.40034379071372,66226,0.126235650663948,-0.0453443809448857,-0.14374262148384,-0.0100336570782317,0.227426590574834,0.928667759862161,1.31824206225225,3.27008288412229,3.92878134716769,1.15436552049664,1.76813819450067e-05,215.687417164266,41.9667984215974,3.45405199036537,27.3645928406232,465.632025984216,4.56087209952816,-41.1009385276029,26.0164767023723,2.76813082914017
2,9,15.5105220414897,18321,-0.442763916386632,-0.15375255420409,-0.385786435670186,-0.0317847442965978,1.15800434752771,0.573556871517758,4.89837354452737,-1.18005751805334,-1.00187928190476,0.658446588367438,5.71522403373678e-05,284.756954194737,110.458527963637,15.5294411494584,172.542890208978,1179.97784344034,16.7773403147894,20.9852122067573,762.696741746025,8.60881428886444
3,0,-9.07955996355072,10063,0.0439493658607668,0.424770248875146,0.0491936665131902,0.00576379758798802,0.524984715593829,-0.167181879541868,-7.56394473748554,-1.95739059374077,-2.42503313029985,2.36113024413599,-2.57173706417205e-05,149.077361863885,-54.635679782238,-9.68849945206138,-180.474815625532,-842.714480830303,7.69973491549322,30.2167802935521,1832.16751281003,-6.56946923861826
3,1,-5.70595283432548,4285,0.794099384961043,0.209798986520062,0.228552558719238,-0.0614393387093595,1.94836810418361,-3.46764343553074,-3.24742820444388,-3.97593781614316,-5.11204244457061,1.48772724308467,-2.36253559494278e-05,197.484089417709,-12.9523036209602,1.36428499708051,29.7671417935023,-112.791218818645,4.08274977500308,24.560184585034,435.556481681779,-3.19784048828368
3,2,-2.69532961404614,44830,0.361529210006172,0.0169350888301265,-0.0538324503835369,-0.00214835745273869,0.306671457152123,1.28919428140465,-1.6961894651632,2.87766625169779,3.55804704788705,-0.272801004316241,-2.15194067722924e-05,195.942969779595,61.4152356496729,1.18836026079137,7.82254216933907,700.986419521961,7.84003202391,48.0544752967721,2945.89205103737,3.18988783633823
3,3,-0.951476113133792,54173,-0.0476896754821629,-0.087935599583711,0.0200917355489191,-0.0118599318805956,-0.054073079529058,-1.2361303159421,0.367178757333765,-2.21642484545381,-2.69823488746226,1.08190968264603,-1.90802922570676e-06,192.957751460918,27.9599707944925,4.14010275553867,47.6547215290922,497.753444395385,3.93221595183088,28.6817931161372,200.621613432626,4.38871249839375
3,4,-0.372807164435739,49504,0.268815204211009,0.154478182199446,0.0694099655275149,-0.00255762759582815,0.599617759396748,-2.05212357919668,-4.31998916394334,-4.03541651698798,-4.94567101189531,1.02364750416529,-2.91204415592179e-05,154.2760151861,99.3159499996457,12.8216820887349,126.123490052693,1182.9753007994,8.43388061570848,19.4471892187436,-67.5026392514224,7.37151203966543
3,5,1.03322310930571,43690,0.0450751967255199,-0.125403294696721,-0.194471406451212,-0.00679453414863758,0.0985959686482123,-0.156979501883731,-1.00168843344554,-1.814275738148,-1.99341779171445,1.54011739252473,-1.79859418189681e-05,179.941770091018,41.0269103670445,6.0674702364001,85.8609984816971,504.111389033921,5.39792524052498,37.8631604901576,226.169363724599,4.06221552564107
3,6,2.18906652448287,56843,0.295540950522959,-0.108782947833803,-0.0338381162829473,-0.022660606908612,0.858671687900605,3.46116550867086,4.22409727569092,1.04108353941908,1.3364252182141,-0.130293963473264,3.04136992696361e-05,248.973363164054,35.9658354512907,7.23567358064799,135.140578867916,914.854823962873,8.05473152710718,48.0797145129564,1927.23129998316,21.2463091119994
3,7,3.28572189340753,38172,0.0968405516838772,-0.0949586426838307,-0.0895631536782732,0.00296942289358457,1.14345746671515,-1.02681804065688,-0.765815829902075,-4.91181530245803,-5.86522939399099,0.374593792858481,-1.63606084656411e-05,204.508585956324,67.6267232173298,10.9956555248387,125.143358930421,899.913271556041,15.5825235098788,67.8485281490925,510.060795932007,0.793582856172816
3,8,5.58771307708226,30859,0.0343476014102641,-0.0400961902204714,-0.460135550411359,-0.00914564898180131,0.88598670364543,-1.80895866265173,-4.36845066499218,-2.26004594257575,-2.20756666305353,-0.463981493091788,-4.58699185548132e-05,183.252881522207,20.4709226936502,4.83565152830747,90.7305753425406,677.871352619897,11.905008147937,98.2027587172837,834.147316398798,14.1507029640681
3,9,10.7141748220939,57318,-0.0716521337606065,-0.0529968345814458,0.0570607162255053,0.00185584451767551,0.617471112807518,0.127283780837491,-1.2739987171336,-5.21919045786171,-6.30630232958024,0.680448914474221,-1.2438111518713e-05,207.979264323861,119.948984292453,17.2177789187469,227.482032338439,1792.5856327345,19.7202993993372,59.5923338511749,-35.15729873318,-2.80411524507621
4,0,-10.6310820135636,27609,-0.03829275326322,-0.066457334742659,0.0525607708665229,-0.00210351251060517,0.266239874050231,2.04007622689041,1.41973180142652,-1.59741039129191,-1.74649368206483,-0.124569042314433,2.82482700589343e-05,181.431759569476,-10.9848341483342,7.29696698074007,149.695137098582,123.106499448097,10.8219799495623,99.6094466351571,305.562012037651,0.0559070236254693
4,1,-5.37512199629197,7777,0.0469401069553765,0.181565664815594,-0.189560270672129,0.0147989440425926,-0.0874382610818982,0.246652988968296,0.728321384366618,-1.80773901981441,-1.81953765258765,0.424725605365626,6.20167851588059e-05,154.273740766577,46.9911041318905,15.9439801094187,280.466836984413,415.859769271266,9.65116024698418,138.223167747648,112.810549493277,5.84865316087972
4,2,-2.84270924260612,91051,-0.0364381113624597,-0.0302305035389335,-0.038904903131466,0.00607923762519758,-0.139410110681624,0.640872582344326,0.422082547748312,1.3545242696071,1.49441192435399,0.0808789103607123,7.12823633060536e-06,206.614408565423,-29.0634580777342,-3.74318890456778,-56.2579699068768,18.8398502744384,5.56619179940221,105.64420084949,193.297095110747,-2.27855850138928
4,3,-1.01753825358775,72800,0.010045154530382,-0.0317571581414938,0.00730772739136113,0.00267444348204568,0.0308015945813938,-0.194803891273006,0.262370967967058,0.367733095047381,0.386888826178061,-0.448460177468791,2.0230457700532e-06,178.34746072001,-25.0486327899596,2.60704290287003,45.8597012228071,8.09373845143528,7.03606592869343,141.349455181226,-44.8439071182766,-3.69695684374855
4,4,-0.518968494429762,16506,0.788006569511872,0.244890640042971,0.0769282118732878,0.0125683114578199,-0.122406313182184,1.07866383932865,-0.493416747866995,-0.208024679385525,-0.306425006392615,0.0165068422040954,3.73249671332285e-05,175.340730873163,-54.2831989047004,-0.441690359187398,-0.758395989597107,-0.865801015186973,9.15933144777777,159.330032528882,88.7285671806302,5.60063557254312
4,5,0.932507812769093,75605,0.109427540004003,-0.0158311832017853,-0.0368092864297319,-0.00514455833378483,-0.137279574790104,-0.133262099668958,0.000321921092439026,1.77955184670523,1.95510726639625,0.422906066907477,-2.40283904446944e-06,126.557597306751,-15.0600260063953,0.918892025809714,12.9400648092054,110.706759156491,4.01412631068811,79.5983716817126,55.7401310352003,0.443521205453641
4,6,1.80188816139244,17145,-0.0997481725156011,0.146239161432202,-0.0648131337507714,-0.00859835907985358,0.1764820621013,-2.11172942734334,0.520111748352501,2.76421247297367,3.0323560226356,0.265179411701253,4.83349980668311e-05,167.752592302763,58.4914544282519,4.95377576056034,45.2417269309353,286.072667460426,6.2830192740279,83.4429332687365,-11.8152646020714,2.24047330136146
4,8,5.89298224402874,27250,0.0515495927072084,-0.0162272244813058,0.00274501767760877,0.00605036161201914,0.122432752351104,0.550415928404106,0.667481331473843,0.917980574287311,0.998450419752361,0.095488670926205,1.49848198296498e-05,169.726586001505,22.2855946020756,0.787549677984627,13.3392043001597,79.4691048282522,4.3499210034626,41.7990765221325,23.1229446006713,3.49275625695292
4,9,11.8049439654941,19532,0.347870844860282,0.0430402461241194,-0.0454676995311123,-0.0157459822204852,0.242968746542882,4.46579925202685,2.68365135357904,3.75634336877655,4.11788364870277,1.10572869485964,8.70802376826448e-05,266.261561673015,55.0947047387143,-6.72830223253821,-128.126157838963,638.330110125502,14.8642444270028,143.554795195173,65.8111067942953,9.24681868454103
5,0,-13.0692716981357,10627,1.85225205160431,-0.0855662928306288,0.16274969192068,0.00908652039220134,0.198092252327218,3.71438643273003,-2.06367239071607,-2.44442696983113,-2.80755526711496,0.139881043879506,-7.31076282774053e-05,194.143241449117,21.6897928439194,-6.01466501344331,-121.255081346656,272.747684395736,9.11658597075609,75.3473029214005,30.0663473124166,2.22402832616701
5,1,-5.34973209311131,116911,0.0871890378349613,-0.07118875283677,0.00107003388165782,0.00247460093134023,0.0390961511626541,1.27360839858335,0.694220084135138,1.36704598082239,1.47915452529388,0.376649061876283,1.35584293003327e-05,162.239970839146,-7.93373508958944,2.04794108333794,28.1017965886236,54.3975249158267,6.1461316610776,72.4763285399673,36.9980411211781,0.672797752108765
5,3,-1.49369312120703,9022,-0.0386491073890252,-0.0493364195834261,0.0636817179116515,0.00314649379204828,0.398769354525913,0.145390014704534,0.627392182402543,-0.818952475413233,-0.962202703701008,-0.176119156818003,1.14107763822985e-05,104.784036662172,-55.2076675071294,-7.79482045337637,-114.315473871649,4.87046114503551,7.99762675812243,103.651592796642,18.2793530346649,1.35895390939599
5,4,-0.744662879954288,30683,-0.0640958512160486,-0.0130125532742966,0.00553951019204834,0.00126634129337405,0.0131505020902967,0.168055793991421,-0.915717110362382,2.60669511370249,2.81653683774182,0.486568336901145,-2.67847175174835e-05,179.841845201678,-30.8674196774311,0.783264362434915,15.4358783267051,42.5409323733986,5.84362490905662,65.9550797686111,46.8553725106004,-8.3345647831138
5,5,1.3502706948149,40124,0.0202087754198674,0.0183336771425874,0.107871940243107,-0.00195004375158361,0.0363769740911165,0.974469715842256,-1.63522848950422,0.677668946888176,0.647725406661354,0.713197269836017,-4.08811002032544e-05,193.690674678896,-14.2380765630239,-0.991285898704745,-8.88406635780185,59.7071805438728,4.66833607363927,74.124280455251,-5.84693862666374,-3.42598238600194
5,6,2.23255139097948,50348,-0.0602639038567881,0.00543536112394721,-0.0787075396977863,0.00733300422904124,-0.157901253401265,0.978773971186922,0.108132821539963,2.35404378291616,2.58536228508689,0.4736309398112,4.84952065739563e-06,158.508383527537,-18.6680617744437,5.0466440243553,89.8378541447502,28.0163521862392,4.62458276179889,90.5032685332995,19.2011209465611,-2.32528793904892
5,7,3.58472234271029,51196,-0.0482154135583047,-0.026456433617284,-0.108226906824574,0.00293891562713682,-0.0398630881023795,1.24935372194647,0.99031691856017,3.68948555030629,4.08005881770991,0.886287722875647,2.43218511477179e-05,125.939947700733,-17.1042527436308,-1.90063810634556,-30.5757333424062,67.3974351958916,4.56224238843488,51.229893788409,-124.005867524149,-2.0052456206938
5,8,6.00920369050073,25233,0.0200413873033382,0.0136354821982691,-0.0610077188040989,-0.00310356042032928,-0.0637086774835513,1.94011270143309,-1.21498904779728,2.95592252033411,3.2555618394376,0.947128534771129,-3.57408136270258e-05,154.64423241213,-14.5391513684341,-2.38725749848104,-25.0629892629268,90.0842238297831,3.6775290013756,89.2775152652683,70.8232797563725,-0.630372620320815
5,9,12.6105038132214,12502,0.893100238200226,-0.11604438389155,-0.216482582801951,0.019283696048536,0.324970410745487,0.257789627795386,0.780580730565706,4.51968250657427,5.10095743199101,-0.211290027997628,2.8576431726374e-06,184.832957092493,60.4308699448812,-1.91454235683922,-66.7849069020531,744.791764473134,11.0221673856216,91.5695161561159,116.080876947949,1.50203784109803
5,10,39.8770340236668,3116,-0.464105247641536,0.488309257075498,1.25694722877361,0.0132484669811319,0.595332445301452,14.338155955188,-4.33962264150965,-4.56471108490583,-6.07815297329455,1.94514740566045,-7.95106132075455e-05,221.818691037722,54.4270341981119,16.9985259433961,193.028744103777,892.116155660379,15.4918926886798,100.218160377354,14.483637971699,13.0056014150948
6,2,-2.85031493428393,19477,0.262666319804794,0.0800128246167835,0.219975874636451,0.00349434379787625,-0.498963505409743,-0.00605568849349388,-2.27953144280555,0.496446990455491,0.335380449121712,0.700654730471415,-2.99178903951675e-05,163.040001301103,21.9540733264546,8.66652415205499,127.689848589678,530.499485539965,15.6189855963898,144.964968041821,-41.3740072269558,-3.38717475451537
6,3,-1.15948996655532,18053,-0.150210288282463,-0.25870439643222,0.190630797503799,-0.00228426498506015,-0.54739614172118,0.339791416645307,-0.334387037773307,1.97920969673989,2.16440704619396,0.874855296381085,-1.68229564636405e-05,166.029603859442,-68.7910150090659,-7.63377745978129,5.68160591869581,-439.43054130748,-3.09266075744541,36.4369902611221,96.4633474145621,-4.14766986309653
6,4,-0.437253141831211,12934,0.17025894104518,-0.00853517473728997,-0.0533556155690315,0.0200182593117424,-0.398013532965778,-0.543997912219362,-1.28087025499772,-0.95668511635801,-1.05337405610366,0.932641706106134,-2.06365143453065e-05,100.12793345633,-32.2853088763613,-4.31274766704923,-26.1734654224185,-184.391989090636,2.58228785083344,34.9304063388423,64.7971157874002,-0.863983439842363
6,5,1.19388422561276,26296,0.467554447046708,-0.0520636036376884,0.0286093536259834,0.00927914647806511,-0.354870639630772,-3.15423073495412,2.1873625279447,-1.54312554324126,-1.84538008594202,0.833519852836755,3.0802899383933e-05,165.833701063408,-0.49809703913822,3.59489773281413,98.2485932484953,149.961608972425,-2.71764639131623,44.5325842102247,112.819849825069,1.75201321312642
6,6,2.77927927927893,9136,-1.15674643081614,-0.0868378677680884,0.182624734368959,0.0313414893298614,-0.281825879421241,2.17832884379429,-5.14459309808203,-0.545000149651342,-0.84954213520906,0.312164556583118,-7.60527969830438e-05,222.333108856346,3.35961210379877,18.56857023136,225.618164676286,64.9189787794506,1.38159588159579,77.5612822124543,41.1281763491026,0.684295591272459
6,7,3.81973963602695,60830,-0.145580324776122,-0.111894353396379,-0.0357106068454396,0.000292064290463339,0.0166218993388768,1.54891479323311,-1.36231502489111,2.05875279178411,2.39845509300153,1.38625730836643,-3.12514107651893e-05,171.057279622564,40.4519942956981,8.04366604101779,94.7215133469159,598.54661357508,6.21287594167008,62.9652205341744,-15.1358654296172,4.69548931044905
