lonbin,latbin,zbin,n_mer,meandust_mer,mean_overlap_mer,fmid_mer,area,n_flex,meandust_flex,mean_overlap_flex,fmid_flex
-126,77,8,7116,1262.38102048481,0.00504217785802208,9.87824737706648,79321.9804197979,4050,427.93877037037,0.00460160493827161,9
-126,77,1,15474,2273.61940527208,0.00325748423492023,0.537654059834978,79321.9804197979,NA,NA,NA,NA
-126,77,2,47384,2415.91295334514,0.00372375105879724,1.0565244478132,79321.9804197979,16034,1289.22067481602,0.00367618810028689,0.750063739553449
161,63,1,2998,1888.68759395583,0.00473660113309439,0.490741156105362,242615.807744197,68,1372.71176470588,0.0294117647058824,0.378279411764706
161,63,2,6444,2219.76581808866,0.00401315224631189,1.04383159190864,242615.807744197,2324,1032.97120051635,0.00398450946643718,0.750263339070568
161,63,3,3100,2277.05264357972,0.00193548387096774,1.63366370050246,242615.807744197,1189,678.354465937763,0.00346677880571909,1.25026156433978
161,63,4,7255,2441.27471899522,0.00204616844360858,2.6940202745623,242615.807744197,1189,523.109184188394,0.00168208578637511,1.75026156433978
-63,70,1,44133,1699.44301769573,0.0132140334806206,0.495637455601913,172938.15604629,481,646.106632016632,0.0124158004158004,0.446490644490645
-63,70,2,103609,1781.48278841059,0.00737938380391111,1.04912146398944,172938.15604629,35763,1257.56241646394,0.0103165841791796,0.752391018650561
-63,70,3,43395,1971.18279767568,0.00343020688012434,1.63883754463394,172938.15604629,18316,956.953918977943,0.00547597728761738,1.25360013103298
-63,70,4,113242,2049.56280837303,0.00239051501296082,2.68536313905984,172938.15604629,18316,694.519556125792,0.00330254968333697,1.75859609084953
-63,70,5,67347,1895.32990898734,0.00222132687968856,4.64481923800592,172938.15604629,18367,316.763672891599,0.0022808569717428,3.0127959928132
-63,70,8,15694,939.156696407174,0.00365393228120196,9.91103012937057,172938.15604629,11150,297.266073542601,0.00305614349775785,9.03914923766816
168,70,1,18898,1668.12917625764,0.011899686683181,0.509471788151426,172938.15604629,NA,NA,NA,NA
168,70,2,52437,1857.92268094806,0.00883319247762338,1.0527467090432,172938.15604629,17550,1011.16014415954,0.00943954415954416,0.750015042735043
168,70,3,21187,2116.46332443285,0.00509224267956743,1.6329720663664,172938.15604629,9551,603.111324468642,0.00827745785781594,1.25001382054235
168,70,4,58149,2218.78399561342,0.00300217246201167,2.67250628341341,172938.15604629,9551,429.073075070673,0.00486943775520888,1.75001382054235
168,70,5,34633,2246.96325614814,0.00573803954473705,4.63713677843168,172938.15604629,9554,250.716279045426,0.00284870211429768,3.00001454888005
168,70,6,21929,2377.82172863888,0.00542307163011259,6.57260033331335,172938.15604629,8469,219.196970126343,0.00756948872358012,5.0000145235565
168,70,7,11930,2144.09888393013,0.0111847678733943,8.36093836855125,172938.15604629,6850,297.465312408759,0.00493620437956204,7.00001693430657
168,70,8,7832,1425.51687212611,0.00573974994948469,9.93544201853424,172938.15604629,5353,411.464593685784,0.0103985615542686,9.00002260414721
175,70,1,13678,1550.18716163475,0.0326317177882284,0.509022977090192,172938.15604629,41,2686.00170731707,0.024390243902439,0.385439024390244
175,70,2,38278,1758.01697396774,0.0184908480372562,1.05421679505964,172938.15604629,12729,1147.00166784508,0.0249530992222484,0.750050043208422
175,70,3,15534,2097.2925514796,0.0158512336235904,1.63271906065496,172938.15604629,7023,637.415734016802,0.0167623522711092,1.25007333048555
175,70,4,42958,2095.98416531975,0.00927065993766219,2.67138279988463,172938.15604629,7023,405.673521287199,0.0129075893492809,1.75007333048555
175,70,5,25428,2077.56744156103,0.00604489146880373,4.6260560768083,172938.15604629,7085,209.867856033874,0.00872215949188426,3.00006210303458
175,70,6,15755,2116.84259525796,0.00518104303602747,6.54710286669597,172938.15604629,6191,189.109599418511,0.0071153287029559,5.00008528509126
175,70,8,5765,1282.79982881995,0.00350828284404801,9.93475034844563,172938.15604629,3578,391.026489659027,0.00441349916154277,9.00008552263835
175,77,1,9009,2216.24629746737,0.00210496121252639,0.537124215044633,79321.9804197979,NA,NA,NA,NA
175,77,2,26293,2226.84061650113,0.00125752059520536,1.06719363861554,79321.9804197979,8640,772.014459490741,0.00139537037037037,0.75
175,77,3,11231,2585.92885205642,0.00132637396281263,1.62895678609584,79321.9804197979,5130,510.368454191033,0.00109941520467836,1.25
175,77,4,32299,2449.24283123732,0.00057484384241594,2.67676438775073,79321.9804197979,5130,281.665697855751,0.00130526315789474,1.75
175,77,5,17544,2419.46689589877,0.00391739555981425,4.62076216880774,79321.9804197979,5230,183.716151051625,0.000574856596558318,3
175,77,6,9515,2384.39885968575,0.00295793129039209,6.48081216502829,79321.9804197979,4186,198.312699474439,0.00452580028666985,5
175,77,8,4357,1314.38226662714,0.00150440075827808,9.88132275715623,79321.9804197979,2125,403.445727058824,0.00151811764705882,9
-182,77,1,7937,2256.38172127235,0.00437105881976986,0.538515783217417,79321.9804197979,NA,NA,NA,NA
-182,77,2,23100,2346.83292491621,0.00467579102212193,1.06511448070047,79321.9804197979,7619,954.877497046857,0.00462055387846174,0.750082031762699
-182,77,3,10245,2774.4727472575,0.0042427510544783,1.63260707481462,79321.9804197979,4520,562.926878318584,0.00413716814159292,1.25
-182,77,4,28836,2621.6249084296,0.00368796978749377,2.6930971652711,79321.9804197979,4520,322.143353982301,0.00463008849557522,1.75
-182,77,5,16502,2417.65473494074,0.00369711248239401,4.62628477047319,79321.9804197979,4749,184.70792166772,0.00349463044851548,3
-182,77,6,9453,2321.75525422701,0.00185915156978565,6.49516043022057,79321.9804197979,4011,186.518740962354,0.00351470954874096,5
-182,77,8,3632,1454.67016835734,0.00264736687453404,9.87054483818693,79321.9804197979,2068,463.343771760155,0.0016794003868472,9
-175,77,1,11844,2514.21586411038,0.00773934661462898,0.540169325742879,79321.9804197979,NA,NA,NA,NA
-175,77,2,34225,2468.7657478716,0.00611014761102271,1.06479120020352,79321.9804197979,11288,1082.68532335223,0.0070871722182849,0.750398653437279
-175,77,3,15213,2808.90467501693,0.00350450768042158,1.6331817388979,79321.9804197979,6668,635.735163467307,0.00526514697060588,1.25
-175,77,4,41817,2794.80250960902,0.00197293387851995,2.69255919905872,79321.9804197979,6668,365.455892321536,0.00306478704259148,1.75
-175,77,5,23590,2597.68719778324,0.00446239144170655,4.63538076000076,79321.9804197979,6866,212.873852315759,0.0025292746868628,3
-175,77,6,14112,2524.29548806502,0.00323326657782733,6.50110616446947,79321.9804197979,5848,184.008909028728,0.00414167236662107,5
-175,77,8,5323,1504.12981526215,0.00459524188688333,9.86962956519577,79321.9804197979,2863,440.320957038072,0.00296786587495634,9
-140,77,1,14524,2259.99503049011,0.00286432996165826,0.539024562324055,79321.9804197979,NA,NA,NA,NA
-140,77,2,42107,2369.64934793458,0.0024885997581131,1.05901033376494,79321.9804197979,14291,1065.13450073473,0.00395213770904765,0.750043733818487
-140,77,3,18102,2835.76732394211,0.000651880255845003,1.63188308149706,79321.9804197979,7996,525.513568034017,0.000919209604802401,1.25
-140,77,4,49834,2523.77975280834,0.00133243056117258,2.69091550834145,79321.9804197979,7996,296.665256378189,0.000658829414707354,1.75
-140,77,5,28167,2379.56252408253,0.00578711432515893,4.63540557924168,79321.9804197979,8160,232.373337009804,0.00221354166666667,3
-140,77,6,17146,2184.66173215373,0.00179847538577114,6.50018370455732,79321.9804197979,7046,233.169446494465,0.00487971898949759,5
-140,77,7,7943,1861.076268774,0.00605189793452663,8.20868552708065,79321.9804197979,5236,245.087379679144,0.00209998090145149,7
-140,77,8,6396,1370.72301802854,0.00355969767788188,9.87541638622558,79321.9804197979,3189,428.756638444654,0.00398886798369395,9
-119,77,2,50122,2112.93651060576,0.0058738002526086,1.05947670787983,79321.9804197979,16638,1461.43903413872,0.00617598269022719,0.750077893977642
-119,77,3,21124,2396.44447102199,0.00481238855940866,1.63300631768187,79321.9804197979,9449,714.489597841041,0.00565181500687904,1.25005873637422
-168,77,1,12192,2524.98847349045,0.00557742782152231,0.535418051603272,79321.9804197979,NA,NA,NA,NA
-168,77,2,36026,2431.70416721233,0.00543174566444103,1.06198327752729,79321.9804197979,11816,972.123053486798,0.00575490859851049,0.750592417061611
-168,77,3,15802,2726.61833637871,0.00401874611825017,1.63245292207993,79321.9804197979,6961,580.982434994972,0.00506823732222382,1.25
-168,77,4,44029,2711.71188641768,0.00160973106157995,2.69580078733633,79321.9804197979,6961,366.917855193219,0.0039017382559977,1.75
-168,77,5,25087,2652.23628722898,0.00418939028327566,4.6434585338773,79321.9804197979,7204,197.683897834536,0.0015120072182121,3
-168,77,8,5721,1293.17233700965,0.00468463177550762,9.86652354977652,79321.9804197979,3104,478.673746778351,0.00302738402061856,9
-119,70,1,19522,1581.51046070247,0.0124784746249176,0.494708952548013,172938.15604629,855,3429.53265497076,0.0134269005847953,0.387404678362573
-119,70,2,41273,1938.26039128874,0.00926721738010437,1.05315754893654,172938.15604629,14514,2227.95347113132,0.010809976574342,0.751731569519085
-119,70,3,19591,2074.50145827623,0.00828683626952087,1.63431923668488,172938.15604629,7700,910.015962337662,0.00884077922077922,1.25171168831169
-119,70,4,47629,2211.22584572046,0.0054101448039174,2.69242397753997,172938.15604629,7700,497.6381,0.00712103896103896,1.75171168831169
-119,70,5,29665,2140.37616284309,0.00571628050576519,4.64772360238031,172938.15604629,7815,236.105064619322,0.00544926423544466,3.00172143314139
-119,70,6,19144,2025.07919602069,0.00368470970154341,6.56029462563897,172938.15604629,7374,204.474425006781,0.00427773257390833,5.00174464334147
-119,70,7,9562,1877.22496103827,0.00557675448816681,8.29530578687325,172938.15604629,5935,252.839752316765,0.0038866048862679,7.00175939342881
-119,70,8,6321,1350.4833512518,0.00779080264479704,9.92748944386303,172938.15604629,3858,387.772182477968,0.00631765163297045,9.00170191809228
119,70,1,14036,1602.37433533143,0.0369181225240942,0.496062517203372,172938.15604629,91,3689.98956043956,0.0824175824175824,0.378384615384615
119,70,2,35940,1927.72112409393,0.0229202837645353,1.05000562751655,172938.15604629,12051,2945.10699278068,0.0276621027300639,0.750044560617376
119,70,3,14162,2100.95378529238,0.0149856798287864,1.63335367890115,172938.15604629,6432,1405.47835665423,0.0198628731343284,1.25005379353234
119,70,4,39340,2051.32575028312,0.00512055284281725,2.669865551432,172938.15604629,6432,774.027030472637,0.0135758706467662,1.75005379353234
119,70,5,23906,2053.27903535566,0.0043816052626529,4.62379730899147,172938.15604629,6468,366.234395485467,0.00374752628324057,3.00005550401979
119,70,6,15314,2040.03490207103,0.00363257168212921,6.53967342527065,172938.15604629,5878,253.412218441647,0.00364128955427016,5.0000571623001
119,70,7,8435,1774.03968377451,0.00346023578661639,8.30948239375614,172938.15604629,4803,322.343514470123,0.00361378305225901,7.00005288361441
119,70,8,5407,1214.16568045652,0.0050985950867151,9.90788993285433,172938.15604629,3867,485.309433669511,0.00549146625290923,9.00005016808896
126,70,1,19550,1403.39485825195,0.039037175351879,0.494353716107732,172938.15604629,205,3554.22536585366,0.0280780487804878,0.37700487804878
126,70,2,49337,1677.78932366732,0.0265232309854183,1.04621822019494,172938.15604629,16833,2419.24325551001,0.0328167290441395,0.750036060120002
126,70,3,20187,1879.94206271444,0.0278190556800665,1.62947440601972,172938.15604629,8901,1203.93113133356,0.0258975396022919,1.25005662285137
126,70,4,54101,1973.14055273655,0.00888012720467858,2.67039870975069,172938.15604629,8901,672.456380182002,0.0207691270643748,1.75005662285137
126,70,5,32456,2101.61752053711,0.00308921964585776,4.63224018453476,172938.15604629,8883,321.863932230102,0.00698609703928853,3.00005639986491
126,70,6,21881,2008.17369854353,0.00342588554319573,6.55598758789665,172938.15604629,8114,252.58471900419,0.00345772738476707,5.00005447374908
126,70,7,11801,1859.49029648823,0.0047429672309535,8.30982449693294,172938.15604629,6947,357.368451129984,0.00348315819778322,7.0000549877645
126,70,8,7451,1356.60140106769,0.00413193388135913,9.91992455186384,172938.15604629,5091,476.530371243371,0.00506462384600275,9.00004989196622
161,77,1,12334,1616.37865732144,0.00973472907572557,0.536110032697851,79321.9804197979,NA,NA,NA,NA
161,77,2,38003,1789.03133810199,0.00589467715715044,1.06923950283806,79321.9804197979,12178,848.572593200854,0.00873115454097553,0.75
161,77,3,16100,2076.5041781936,0.00277276360047929,1.62631608744367,79321.9804197979,7483,452.595324067887,0.00413363624214887,1.25
161,77,4,48614,2111.77131010576,0.00179314366246542,2.67136161182033,79321.9804197979,7483,282.341292262462,0.0025805158358947,1.75
161,77,5,27949,2145.22888651186,0.005219921653977,4.61038937987757,79321.9804197979,7980,194.220393483709,0.0014922305764411,3
161,77,8,6297,1140.29929175827,0.00272959583661373,9.87793919650013,79321.9804197979,3800,419.583139473684,0.00341802631578947,9
168,77,1,13665,1779.17581503163,0.0103915111598975,0.53355791689178,79321.9804197979,NA,NA,NA,NA
168,77,2,40592,1911.37677712672,0.0060166071629515,1.06433040532889,79321.9804197979,13315,853.670567780699,0.00947683064213293,0.750009387908374
168,77,3,16847,2249.22971659233,0.00262318219260563,1.62684244420922,79321.9804197979,7805,467.142493273543,0.00359564381806534,1.25
168,77,4,50190,2193.69360447438,0.00216905591519763,2.67442300313679,79321.9804197979,7805,266.525839846252,0.00304804612427931,1.75
168,77,5,28377,2186.33208719617,0.00259396731776606,4.61833008926434,79321.9804197979,8210,177.831116930572,0.00179092570036541,3
168,77,8,6922,1179.42478052552,0.00192465443714907,9.87628386317234,79321.9804197979,3656,430.281397702407,0.0021656181619256,9
-147,70,1,26688,1977.83321715974,0.0159190187489432,0.507507688570366,172938.15604629,82,1010.57012195122,0.0731707317073171,0.378073170731707
-147,70,2,70579,2253.1089013228,0.0110916315324583,1.04636006267135,172938.15604629,24552,1135.90983748778,0.0128721081785598,0.750011241446725
-147,70,3,28898,2479.04687932098,0.0120020355995067,1.63359366507923,172938.15604629,12652,663.256882706292,0.0107059753398672,1.25002007587733
-147,70,4,76351,2569.41262527429,0.00507622501251253,2.67793669080034,172938.15604629,12652,399.852792443882,0.00982737907050269,1.75002007587733
-147,70,5,47272,2471.94384895553,0.00593897364780689,4.64198928804732,172938.15604629,12606,247.397805013486,0.00519395525940029,3.00001991115342
-147,70,6,30402,2445.43398617855,0.0044502649795823,6.56320858165379,172938.15604629,11756,227.851091357605,0.00581452024498129,5.00002169105138
-147,70,7,14747,2111.91272734542,0.00658164674342939,8.29489778913753,172938.15604629,9469,266.630330552329,0.00453585383884254,7.00002080473123
-147,70,8,9195,1458.81619438737,0.0062646495004166,9.93908926006937,172938.15604629,5485,370.877183226983,0.00407976298997265,9.00002169553327
-154,70,1,20526,2152.68307276394,0.0118741992344418,0.512509729433139,172938.15604629,95,1297.96915789474,0.0301473684210526,0.3782
-154,70,2,55585,2315.58783477403,0.00896629520039627,1.05012959247248,172938.15604629,19220,1112.39936472425,0.0103945889698231,0.750034339229969
-154,70,3,22452,2542.8355148007,0.00643283479854723,1.63546905941252,172938.15604629,9993,631.330154107876,0.00724387070949665,1.25003402381667
-154,70,4,59990,2645.03976735596,0.00416386196509109,2.67498508090022,172938.15604629,9993,405.111987391174,0.00654698288802162,1.75003402381667
-154,70,5,37144,2555.32537311202,0.00526240998582536,4.63840348425,172938.15604629,9886,246.184097713939,0.00451537527817115,3.00003327938499
-154,70,6,24328,2418.90238546728,0.00281820108851957,6.55994582453499,172938.15604629,9260,231.251731101512,0.00466409287257019,5.00003455723542
-154,70,7,12078,2097.77685601227,0.00779036722836666,8.29060100345071,172938.15604629,7633,265.026695925586,0.00321911437180663,7.0000374688851
-154,70,8,7238,1470.46223204504,0.0071579868507679,9.92286487467403,172938.15604629,4759,375.635679764656,0.00472105484345451,9.00003803320025
-154,77,6,14357,2196.27234238331,0.00417656815752531,6.48814081353431,79321.9804197979,6222,209.965546448087,0.00463958534233366,5
-161,77,1,12754,2344.8337628836,0.00448383164253628,0.540256294856461,79321.9804197979,NA,NA,NA,NA
-161,77,2,36130,2340.48699552744,0.00321428988031526,1.06035819253592,79321.9804197979,12274,1041.75257780675,0.00344337624246374,0.750468469936451
-161,77,3,15525,2603.15405465525,0.00240496049892049,1.63166917162024,79321.9804197979,6884,576.94899767577,0.0035973271353864,1.25
-161,77,4,43857,2604.19502442549,0.0010830773545392,2.69587415254139,79321.9804197979,6884,372.33965717606,0.00222486926205694,1.75
-161,77,5,25294,2577.48526750875,0.00350495565613038,4.6420299234011,79321.9804197979,7198,218.903260627952,0.0017147124201167,3
-161,77,7,6880,2032.60555521712,0.00292524054416159,8.23746997128864,79321.9804197979,4435,285.348326944758,0.0014739571589628,7
-161,77,8,5437,1294.2238421186,0.00173737160114369,9.86421292618862,79321.9804197979,2996,469.555163551402,0.0015694259012016,9
-168,77,6,15236,2500.77078506971,0.000975312278059093,6.51070176799731,79321.9804197979,6270,191.760738437002,0.00455574162679426,5
-175,70,1,19592,2036.36909542389,0.0146324725322415,0.515379112118261,172938.15604629,NA,NA,NA,NA
-175,70,2,56112,2065.15602142322,0.00864182329578166,1.0508715670327,172938.15604629,18989,1090.12315235136,0.0108022539364895,0.750085575859708
-175,70,3,22269,2360.47546868301,0.00565695237728626,1.63416148085185,172938.15604629,10109,645.112166386388,0.00762231674745277,1.25
-175,70,4,61590,2411.22165983244,0.00394452316981974,2.67595411495079,172938.15604629,10109,402.342395884855,0.00528400435255713,1.75
-175,70,5,37393,2461.3691530809,0.0072112931528382,4.64020420956109,172938.15604629,10157,243.257503199764,0.00404154770109284,3
-175,70,6,24540,2469.40904630425,0.00481983988478772,6.57590610952463,172938.15604629,9215,212.257998914813,0.00702197504069452,5
-175,70,7,12811,2258.17346232733,0.0070477838573689,8.31986862595918,172938.15604629,7792,256.565254106776,0.00499820328542094,7
-175,70,8,7646,1493.30935817207,0.00562920658994804,9.92226411724165,172938.15604629,5375,413.374615813953,0.00537013953488372,9
-182,70,1,14954,1790.38759866175,0.0226149592112777,0.512027664492471,172938.15604629,NA,NA,NA,NA
-182,70,2,39911,1903.62412879301,0.0163386349811463,1.0509913250934,172938.15604629,13675,1017.69654771481,0.0196598171846435,0.750030639853748
-182,70,3,16318,2122.48695159263,0.0125500294788822,1.63425657965193,172938.15604629,7238,578.16441834761,0.0150146449295385,1.25003757944183
-182,70,4,44059,2229.37581000017,0.00504764062662127,2.6780427756551,172938.15604629,7238,357.278213594916,0.0102763194252556,1.75003757944183
-182,70,5,26444,2218.55652962131,0.00608858007968402,4.63738594793996,172938.15604629,7271,227.002395819007,0.00541046623573099,3.00004112226654
-182,70,6,17433,2298.12250029507,0.00255133594198159,6.57410942579436,172938.15604629,6495,205.655342571209,0.00535612009237875,5.00004080061586
-182,70,8,5625,1445.3003716528,0.00569785414495511,9.9261629859809,172938.15604629,3795,409.639607378129,0.00785955204216074,9.00005270092227
168,77,6,15573,2152.71553606201,0.00394877219025854,6.51432183134378,79321.9804197979,6609,189.9903979422,0.0040722499621728,5
161,77,6,15516,2116.81964205656,0.00416016111667072,6.51039671000367,79321.9804197979,6524,185.938286327407,0.00613756897608829,5
-182,56,1,8342,1369.67459607275,0.0354238036800214,0.474688584879416,308513.300022754,NA,NA,NA,NA
-182,56,2,19748,1698.0578861692,0.025036597478328,1.04475325442046,308513.300022754,6742,2545.36901957876,0.0317911598932068,0.75
-182,56,3,7230,1834.07252116255,0.0111541285679752,1.63423604721133,308513.300022754,3380,1511.77934319527,0.0193201183431953,1.25
-182,56,4,20744,2057.85216690478,0.0087632447468441,2.66629027587973,308513.300022754,3380,860.433304733728,0.00792426035502959,1.75
-182,56,5,12928,2210.739323254,0.00866682592774296,4.62805187527496,308513.300022754,3404,416.822670387779,0.0102683607520564,3
-182,56,6,8727,2301.9536749737,0.00969084599651786,6.56363003259237,308513.300022754,3207,275.02168693483,0.00703086997193639,5
-182,56,7,4652,2058.18551414489,0.00826461871375169,8.31990404129356,308513.300022754,2777,334.350968671228,0.0107027367662946,7
35,63,1,25929,2089.30124476249,0.0903291217000255,0.473978190609968,242615.807744197,310,1026.67429032258,0.11778064516129,0.379464516129032
35,63,2,49027,2278.75841930978,0.0688431831208344,1.04148211388692,242615.807744197,18031,1155.5639215795,0.0829815318063336,0.750169208585214
35,63,3,23490,2409.14854334184,0.0493117797847507,1.62945604035762,242615.807744197,9091,904.855794742053,0.061080189198108,1.25016114838852
35,63,4,55039,2290.74326859553,0.016518652991323,2.69384816240798,242615.807744197,9091,669.277113628864,0.0411433285667143,1.75016114838852
35,63,5,34711,1911.65666625868,0.00463143249756081,4.67541254562049,242615.807744197,9086,474.676817081224,0.0136663548316091,3.00016343825666
35,63,6,23917,1776.81289637431,0.00235856914066338,6.64065032597372,242615.807744197,8627,445.995904717747,0.00396319693984004,5.00016135388895
35,63,7,13541,1533.75156513786,0.0036345241758217,8.42982014266892,242615.807744197,7695,431.113484080572,0.00247647823261858,7.0001616634178
35,63,8,6694,1109.42806937008,0.00567395338232744,9.97855279236478,242615.807744197,5914,451.352377409537,0.00258141697666554,9.00017703753805
35,70,2,55120,1553.44951671145,0.0308441086949315,1.04333817521249,172938.15604629,18896,1591.76326629975,0.0432730736663844,0.749973539373412
35,70,3,21702,1805.58234622937,0.0233395268197766,1.62852609452752,172938.15604629,9738,982.400723967961,0.025177449168207,1.25
35,70,4,60080,1952.56822012461,0.00907514591229142,2.67862427929295,172938.15604629,9738,663.941205586363,0.0175048264530704,1.75
35,70,5,35775,1800.51110271659,0.00230592083773384,4.64980641167705,172938.15604629,9738,347.656031012528,0.00797514890121175,3
35,70,6,25404,1656.19809103223,0.00150108387040503,6.5672804697956,172938.15604629,9150,271.603336612022,0.00189229508196721,5
35,70,7,14526,1459.34452011468,0.00216694302784928,8.33599612965007,172938.15604629,8192,287.339566650391,0.0014012451171875,7
35,70,8,8166,965.51018661856,0.00242884807118157,9.92374994400252,172938.15604629,6714,405.090344057194,0.00260969615728329,9
161,70,1,21507,1751.97990596147,0.0129367707298228,0.508780378992889,172938.15604629,NA,NA,NA,NA
161,70,2,60676,1877.55590182013,0.0113890899488623,1.04969587550068,172938.15604629,20460,923.470242913001,0.011838514173998,0.750002346041056
161,70,3,24142,2084.37638369855,0.0106883922859676,1.63115279817901,172938.15604629,10958,545.712616353349,0.0116150757437489,1.25000228143822
161,70,4,66025,2138.36984287374,0.00360139238630663,2.66609045389911,172938.15604629,10958,385.616904544625,0.00855010038328162,1.75000228143822
161,70,5,40406,2132.42214427691,0.00368007398420072,4.63427860830581,172938.15604629,10880,230.203115808824,0.00309269301470588,3.00000229779412
161,70,6,25998,2241.10640915663,0.00378418586447202,6.57006583243783,172938.15604629,9913,208.480181579744,0.0041708362755977,5.00000201755271
161,70,7,13986,2096.24314923878,0.00527544930384132,8.35105250443489,172938.15604629,8150,260.886706748466,0.0037679754601227,7.00000233128834
161,70,8,8598,1475.68465178508,0.00544507791915277,9.93926734886338,172938.15604629,6001,389.480323279453,0.00526203966005666,9.00000316613898
7,63,1,42006,1357.74269212261,0.0595930686008076,0.466151632513744,242615.807744197,354,660.296779661017,0.0677627118644068,0.400358757062147
7,63,2,83083,1468.09667730413,0.037926434314123,1.04338738380202,242615.807744197,29519,834.560446153325,0.0525962261594228,0.750631728717098
7,63,3,35810,1703.52276498612,0.0170096881332398,1.63125202225273,242615.807744197,14858,718.277659846547,0.0268935253735361,1.25063703055593
7,63,4,90658,1833.9553473241,0.00643818153001446,2.68159882320047,242615.807744197,14858,564.646803069054,0.0130426706151568,1.75063703055593
7,63,5,56735,1827.12288536645,0.00102801398408327,4.65667654281513,242615.807744197,14823,388.580261080753,0.0049984483572826,3.000642380085
7,63,6,39672,1723.87388899653,0.00343154238060602,6.60429280337414,242615.807744197,14238,278.226734091867,0.00138246242449782,5.00061785363113
7,63,7,22544,1483.69908742897,0.00371541194889729,8.38548096867298,242615.807744197,12751,283.727934279664,0.00309854129087915,7.00065665438005
7,63,8,11258,1007.50948753041,0.00322552596556664,9.94332366851194,242615.807744197,9958,379.079582245431,0.00255277164089175,9.00065334404499
126,77,1,11843,1644.42425405698,0.00464322800188215,0.520698924286164,79321.9804197979,NA,NA,NA,NA
126,77,2,33721,1800.42221386258,0.00268371919872839,1.06094143384125,79321.9804197979,10847,1676.83169908731,0.00395869825758274,0.749965428229003
126,77,3,14536,2211.07650976886,0.00104075564580685,1.63257268078037,79321.9804197979,6477,812.073220626833,0.00192064227265709,1.25
126,77,4,42108,2066.4255439662,0.00102295192223156,2.69123304951754,79321.9804197979,6477,504.797203952447,0.00103041531573259,1.75
126,77,5,24389,1973.17526656789,0.002193669605062,4.64515382445503,79321.9804197979,6916,243.533089936379,0.00127985829959514,3
126,77,6,15066,1881.31740698333,0.00242215966570315,6.54270740462343,79321.9804197979,6019,193.184105333112,0.00196261837514537,5
126,77,7,8429,1625.29074607094,0.00713096431406674,8.3122954887945,79321.9804197979,4714,316.112798048367,0.00279285108188375,7
126,77,8,6697,1160.26340001828,0.00228813482275231,9.88060297976969,79321.9804197979,4321,491.873108076834,0.0058410090256885,9
119,77,1,11718,1810.27434196201,0.00563232331615615,0.521489649289703,79321.9804197979,NA,NA,NA,NA
119,77,2,35623,1909.790086355,0.00455840195583222,1.06201701735262,79321.9804197979,11199,1904.37824984374,0.00586195195999643,0.749944191445665
119,77,3,15300,2380.97819061501,0.00322422860281929,1.63301873078988,79321.9804197979,6858,948.71200058326,0.00370487022455526,1.25
119,77,4,44578,2097.75427862827,0.00215609789492118,2.68742172847688,79321.9804197979,6858,528.747338874307,0.0032315543890347,1.75
119,77,5,25885,2035.86364695186,0.00155713818718804,4.6379292141209,79321.9804197979,7333,282.218707213964,0.00183171962361926,3
119,77,6,15700,1988.2456454208,0.00280981756806232,6.53422155984866,79321.9804197979,6377,205.644078720401,0.00162647012701897,5
119,77,7,8832,1739.31869009908,0.00803113320627989,8.31118740047234,79321.9804197979,4862,281.879821061292,0.00278033730974907,7
119,77,8,6967,1140.67515686366,0.0070893180888417,9.87508895241069,79321.9804197979,4599,496.987314633616,0.00785442487497282,9
7,77,1,26138,1458.47178190186,0.014389674726086,0.50132594562717,79321.9804197979,358,816.665502793296,0.0223463687150838,0.400142458100559
7,77,2,61988,1601.91530293599,0.00563553250422,1.05319341738218,79321.9804197979,21025,838.007159096314,0.00870297265160523,0.750890130796671
7,77,3,26428,1888.80641088807,0.00247109152301169,1.63354982085623,79321.9804197979,11344,534.038077397743,0.00383656558533145,1.25085216854725
7,77,4,71368,1943.4911484844,0.00112058933655208,2.68982187328931,79321.9804197979,11344,330.961900564175,0.00194287729196051,1.75085216854725
7,77,5,41423,1885.83631409215,0.00124800398474788,4.64047190669767,79321.9804197979,11600,200.590692241379,0.00118814655172414,3.00083155172414
7,77,6,27403,1648.12600560915,0.00178339374451182,6.52393362851841,79321.9804197979,10490,169.675275500477,0.00162268827454719,5.00085996186845
7,77,7,15907,1493.4517695403,0.00407524184763804,8.28494941965531,79321.9804197979,8750,221.033299428571,0.00108074285714286,7.00085382857143
7,77,8,9576,1009.78178596062,0.0031622331206917,9.88978530537056,79321.9804197979,7606,381.301822245596,0.0047204838285564,9.00076479095451
105,77,1,16483,1983.26027062261,0.0185500208554098,0.517137245019692,79321.9804197979,86,2914.46441860465,0.00302325581395349,0.377848837209302
105,77,2,45189,2103.91626371521,0.0145668626710895,1.05929834053867,79321.9804197979,14681,1679.35669096111,0.0162501192016893,0.750028404059669
105,77,3,19880,2639.50904070047,0.0117425679753589,1.63436555199422,79321.9804197979,8624,930.861821660482,0.0137873376623377,1.25003304730983
105,77,4,56247,2213.6961330409,0.00288405055574995,2.69861163628163,79321.9804197979,8624,498.888845083488,0.00868645640074211,1.75003304730983
105,77,5,33435,2056.35740366294,0.00228362687563257,4.64892798160983,79321.9804197979,9249,264.724150718997,0.00232814358309006,3.00003178722024
105,77,7,11886,1677.21245445859,0.00211369912990022,8.27865072476244,79321.9804197979,6899,308.563478765038,0.00340201478475141,7.00003391795913
